  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.0000000e+001  1.0000000e+000  2.1320400e+000  1.8505500e+000  2.8410000e-001  4.7318000e-002  8.7642800e-003  7.6923100e+000  6.5137400e+000  6.0040600e+000  5.6934800e+000  3.2403100e+000  3.3477900e-001  5.1184600e-001  2.4391660e-001  5.2312700e-001  2.5499787e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.1000000e+001  1.0000000e+000  2.1025700e+000  1.7464300e+000  2.7630000e-001  4.6967000e-002  8.7512300e-003  7.4175400e+000  6.3207900e+000  5.8828500e+000  5.6189600e+000  2.8882100e+000  3.1005800e-001  5.0038200e-001  2.3292078e-001  5.1304700e-001  2.4508393e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.2000000e+001  1.0000000e+000  1.8846800e+000  1.3694200e+000  2.2200000e-001  3.9105000e-002  7.6097700e-003  7.4017800e+000  6.1685400e+000  5.6770200e+000  5.4012100e+000  2.4376400e+000  3.2363500e-001  4.4386500e-001  1.8259815e-001  4.5810700e-001  1.9467534e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.3000000e+001  1.0000000e+000  1.8264700e+000  1.2783900e+000  2.0850000e-001  3.6470000e-002  6.9630000e-003  6.8943400e+000  6.1313900e+000  5.7170300e+000  5.4721100e+000  2.6851200e+000  3.0252000e-001  4.9901400e-001  2.3162697e-001  5.1238400e-001  2.4443872e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.4000000e+001  1.0000000e+000  1.7677100e+000  1.1994400e+000  1.9530000e-001  3.4155000e-002  6.5220700e-003  7.4049500e+000  6.1415400e+000  5.7180500e+000  5.4721500e+000  2.5110700e+000  3.0313400e-001  4.5725800e-001  1.9394392e-001  4.7726200e-001  2.1155881e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.5000000e+001  1.0000000e+000  1.5471300e+000  8.6230600e-001  1.4960000e-001  2.8127000e-002  5.7870500e-003  6.9172400e+000  5.7640800e+000  5.3187300e+000  5.0843700e+000  2.2758600e+000  3.0710600e-001  3.6619700e-001  1.2375952e-001  3.7907800e-001  1.3270411e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.6000000e+001  1.0000000e+000  1.5646100e+000  8.7138600e-001  1.5300000e-001  2.8808000e-002  5.8820800e-003  6.8733800e+000  5.6953300e+000  5.3110300e+000  5.1001200e+000  2.4636700e+000  2.9054500e-001  4.4006700e-001  1.7944472e-001  4.5273800e-001  1.9007530e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.7000000e+001  1.0000000e+000  1.5173700e+000  8.3296400e-001  1.4390000e-001  2.6878000e-002  5.4971400e-003  6.4513000e+000  5.7884900e+000  5.3538200e+000  5.1163700e+000  2.4342700e+000  3.0817800e-001  4.4742900e-001  1.8558268e-001  4.6237900e-001  1.9837712e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.8000000e+001  1.0000000e+000  1.5215800e+000  8.3394600e-001  1.4470000e-001  2.6984000e-002  5.5047000e-003  6.4678300e+000  5.7632700e+000  5.3624400e+000  5.1270500e+000  3.4868700e+000  3.0648000e-001  5.5191700e-001  2.8447162e-001  5.5692800e-001  2.8977743e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  1.9000000e+001  1.0000000e+000  1.3356600e+000  6.1945500e-001  1.1150000e-001  2.1574000e-002  4.5253200e-003  6.2624800e+000  5.5556500e+000  5.1682600e+000  4.9637800e+000  2.6217700e+000  2.8997200e-001  4.5373300e-001  1.9092341e-001  4.6481000e-001  2.0050009e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  2.0000000e+001  1.0000000e+000  1.3711300e+000  6.5993200e-001  1.1750000e-001  2.2466000e-002  4.6628000e-003  6.2500000e+000  5.6164400e+000  5.2301300e+000  5.0199100e+000  2.7199100e+000  2.9241800e-001  4.7206500e-001  2.0690523e-001  4.8255300e-001  2.1635220e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  2.1000000e+001  1.0000000e+000  1.2534800e+000  5.3666200e-001  9.8200000e-002  1.9240000e-002  4.0496000e-003  5.7077600e+000  5.4649900e+000  5.1039500e+000  4.9243600e+000  2.5220300e+000  2.7252500e-001  4.2277800e-001  1.6545376e-001  4.3845900e-001  1.7811861e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  2.2000000e+001  1.0000000e+000  1.2296300e+000  5.2470000e-001  9.4500000e-002  1.8322000e-002  3.8392600e-003  6.2500000e+000  5.5523900e+000  5.1577300e+000  4.9612600e+000  2.4762000e+000  2.8420200e-001  4.2169400e-001  1.6459633e-001  4.3667000e-001  1.7664945e-001
  2.0060000e+003  1.0000000e+000  1.0000000e+000  2.3000000e+001  1.0000000e+000  1.1811900e+000  4.9395600e-001  8.7200000e-002  1.6587000e-002  3.4070900e-003  5.2519000e+000  5.6646300e+000  5.2571300e+000  5.0590200e+000  2.3760000e+000  2.8258200e-001  3.9748400e-001  1.4604367e-001  4.1628800e-001  1.6035375e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  0.0000000e+000  1.0000000e+000  1.2737300e+000  5.7540300e-001  1.0140000e-001  1.9068000e-002  3.8549000e-003  6.0626400e+000  5.6745800e+000  5.3178100e+000  5.1287600e+000  2.5241900e+000  2.7400700e-001  4.5760800e-001  1.9424554e-001  4.7208100e-001  2.0691969e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.0000000e+000  1.0000000e+000  1.1593100e+000  4.8590000e-001  8.4000000e-002  1.5648000e-002  3.1571000e-003  6.4325600e+000  5.7845200e+000  5.3681000e+000  5.1581700e+000  2.3238700e+000  2.8819100e-001  3.8724300e-001  1.3853993e-001  4.0479400e-001  1.5152414e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  2.0000000e+000  1.0000000e+000  1.2191800e+000  5.3903400e-001  9.2900000e-002  1.7257000e-002  3.4636300e-003  6.4403800e+000  5.8023000e+000  5.3833200e+000  5.1789500e+000  2.3053900e+000  2.8369000e-001  3.6334400e-001  1.2182149e-001  3.8293200e-001  1.3544265e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  3.0000000e+000  1.0000000e+000  1.1613800e+000  4.9136300e-001  8.4300000e-002  1.5653000e-002  3.1487300e-003  6.0727500e+000  5.8287400e+000  5.3855500e+000  5.1742300e+000  2.2633000e+000  2.8870100e-001  3.6624400e-001  1.2379180e-001  3.8452600e-001  1.3658356e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  4.0000000e+000  1.0000000e+000  1.0800000e+000  4.0793900e-001  7.2900000e-002  1.4190000e-002  2.9906600e-003  5.8823500e+000  5.5958600e+000  5.1374200e+000  4.9371900e+000  2.1520700e+000  2.8767000e-001  2.9439700e-001  7.9737116e-002  3.1538200e-001  9.1586217e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  5.0000000e+000  1.0000000e+000  1.0276200e+000  3.9030800e-001  6.6000000e-002  1.2281000e-002  2.5019100e-003  6.0734500e+000  5.9137600e+000  5.3741600e+000  5.1361300e+000  1.9918200e+000  3.0795100e-001  2.4772500e-001  5.6367045e-002  2.7448700e-001  6.9266141e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  6.0000000e+000  1.0000000e+000  9.3808300e-001  3.1749500e-001  5.5000000e-002  1.0519000e-002  2.2061500e-003  6.4564600e+000  5.7726300e+000  5.2286300e+000  4.9930300e+000  1.9017400e+000  3.1080800e-001  2.4054400e-001  5.3134630e-002  2.6750800e-001  6.5772441e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  7.0000000e+000  1.0000000e+000  9.0421200e-001  2.9168700e-001  5.1100000e-002  9.8050000e-003  2.0509500e-003  6.0507800e+000  5.7081500e+000  5.2116300e+000  4.9915200e+000  2.0910500e+000  3.0022700e-001  2.8984100e-001  7.7275208e-002  3.0887700e-001  8.7823761e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  8.0000000e+000  1.0000000e+000  9.1038500e-001  3.0928700e-001  5.1800000e-002  9.6220000e-003  1.9637800e-003  4.9958000e+000  5.9707900e+000  5.3835000e+000  5.1359200e+000  1.9014700e+000  3.1421800e-001  1.8786400e-001  3.2363028e-002  2.1795900e-001  4.3596358e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  9.0000000e+000  1.0000000e+000  8.7635600e-001  2.8683300e-001  4.8000000e-002  8.9580000e-003  1.8458600e-003  5.7199200e+000  5.9756800e+000  5.3583400e+000  5.0994300e+000  1.8939000e+000  3.2268400e-001  1.6958900e-001  2.6361930e-002  2.0093200e-001  3.7033873e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.0000000e+001  1.0000000e+000  7.9196000e-001  2.3317700e-001  3.9200000e-002  7.4350000e-003  1.5702900e-003  5.5555600e+000  5.9483900e+000  5.2723600e+000  4.9963500e+000  1.7721800e+000  3.3695000e-001  9.9887400e-002  9.1345868e-003  1.3712700e-001  1.7224735e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.1000000e+001  1.0000000e+000  7.9699400e-001  2.4531700e-001  3.9700000e-002  7.2950000e-003  1.4997900e-003  9.0909100e+000  6.1792600e+000  5.4420800e+000  5.1449400e+000  1.7734600e+000  3.4474100e-001  6.4063800e-002  3.7560622e-003  1.0324000e-001  9.7585207e-003
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.2000000e+001  1.0000000e+000  7.3973000e-001  2.1307900e-001  3.4200000e-002  6.2960000e-003  1.3059800e-003  4.8802900e+000  6.2303700e+000  5.4320200e+000  5.1173500e+000  1.7351000e+000  3.5604000e-001  2.1224400e-002  4.1217379e-004  3.0096600e-002  8.2881342e-004
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.3000000e+001  1.0000000e+000  7.8076900e-001  2.4551700e-001  3.8100000e-002  6.7260000e-003  1.3379800e-003  8.6563300e+000  6.4440100e+000  5.6645900e+000  5.3362700e+000  1.7220600e+000  3.5614100e-001  4.6965200e-002  2.0184066e-003  6.6724200e-002  4.0745919e-003
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.4000000e+001  1.0000000e+000  7.5153200e-001  2.3194600e-001  3.5300000e-002  6.2500000e-003  1.2919000e-003  8.7216300e+000  6.5707200e+000  5.6480000e+000  5.2272500e+000  1.5866300e+000  4.0922300e-001  1.9863900e-001  3.6191608e-002  1.9436800e-001  3.4648076e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.5000000e+001  1.0000000e+000  7.6315100e-001  2.0901100e-001  3.6400000e-002  7.6060000e-003  1.8934600e-003  8.3155700e+000  5.7420600e+000  4.7856900e+000  4.3845200e+000  1.5148500e+000  4.3745300e-001  3.0844800e-001  8.7578507e-002  3.5913500e-001  1.1899157e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.6000000e+001  1.0000000e+000  8.6902200e-001  2.5165500e-001  4.7200000e-002  1.0904000e-002  2.9520000e-003  8.6567200e+000  5.3316700e+000  4.3286900e+000  3.9986400e+000  1.5578300e+000  4.1459500e-001  3.5813300e-001  1.1832336e-001  3.2533900e-001  9.7501334e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.7000000e+001  1.0000000e+000  9.4148800e-001  2.7797800e-001  5.5400000e-002  1.3188000e-002  3.5332200e-003  3.5067600e+000  5.0176600e+000  4.2007900e+000  3.9597700e+000  2.0267700e+000  3.5417600e-001  2.7505800e-001  6.9555615e-002  2.4609700e-001  5.5625817e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.8000000e+001  1.0000000e+000  1.0851700e+000  3.4145800e-001  7.3600000e-002  1.8117000e-002  4.8674500e-003  3.8371600e+000  4.6393700e+000  4.0624800e+000  3.8885500e+000  2.4172900e+000  3.0241900e-001  2.6978600e-001  6.6902848e-002  2.7415400e-001  6.9097041e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  1.9000000e+001  1.0000000e+000  1.1973300e+000  4.2505900e-001  8.9600000e-002  2.1162000e-002  5.4195400e-003  4.2480200e+000  4.7439600e+000  4.2340000e+000  4.0660500e+000  2.6172000e+000  2.9037700e-001  2.7297800e-001  6.8503047e-002  2.8419000e-001  7.4275389e-002
  2.0060000e+003  1.0000000e+000  2.0000000e+000  2.0000000e+001  1.0000000e+000  1.3410400e+000  5.4077600e-001  1.1240000e-001  2.5608000e-002  6.2879200e-003  4.7619000e+000  4.8111700e+000  4.3892500e+000  4.2279500e+000  2.6208600e+000  2.7885500e-001  3.3078400e-001  1.0081617e-001  3.4375200e-001  1.0893876e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  2.1000000e+001  1.0000000e+000  1.4125200e+000  6.1290600e-001  1.2470000e-001  2.7641000e-002  6.6125700e-003  4.8776600e+000  4.9150500e+000  4.5114100e+000  4.3425800e+000  2.6210000e+000  2.8154500e-001  3.5065500e-001  1.1339324e-001  3.6227700e-001  1.2110144e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  2.2000000e+001  1.0000000e+000  1.5147300e+000  6.9699200e-001  1.4340000e-001  3.1682000e-002  7.4939600e-003  5.0000000e+000  4.8604800e+000  4.5262300e+000  4.3744000e+000  2.9446200e+000  2.6574400e-001  4.1122600e-001  1.5643360e-001  4.2104700e-001  1.6408544e-001
  2.0060000e+003  1.0000000e+000  2.0000000e+000  2.3000000e+001  1.0000000e+000  1.5502300e+000  7.6243700e-001  1.5020000e-001  3.1940000e-002  7.3226400e-003  5.4112200e+000  5.0761400e+000  4.7025700e+000  4.5289900e+000  2.5644600e+000  2.7950300e-001  3.9121900e-001  1.4142926e-001  4.0233400e-001  1.4966806e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  0.0000000e+000  1.0000000e+000  1.7590900e+000  9.9966600e-001  1.9340000e-001  4.0015000e-002  8.8944300e-003  5.2631600e+000  5.1689100e+000  4.8331900e+000  4.6630400e+000  2.4921700e+000  2.7259500e-001  4.2996600e-001  1.7119877e-001  4.4121200e-001  1.8039269e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.0000000e+000  1.0000000e+000  1.9555100e+000  1.2719100e+000  2.3900000e-001  4.7973000e-002  1.0376900e-002  5.8812500e+000  5.3218200e+000  4.9819700e+000  4.7991700e+000  2.8725200e+000  2.7862600e-001  5.0047200e-001  2.3300651e-001  5.1086600e-001  2.4296577e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  2.0000000e+000  1.0000000e+000  2.1466300e+000  1.5734300e+000  2.8800000e-001  5.6003000e-002  1.1694700e-002  5.8823500e+000  5.4632900e+000  5.1425800e+000  4.9625100e+000  3.2350500e+000  2.7182800e-001  5.4078800e-001  2.7287434e-001  5.5018900e-001  2.8265345e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  3.0000000e+000  1.0000000e+000  1.9444300e+000  1.3670800e+000  2.3630000e-001  4.3843000e-002  8.8172700e-003  6.4352800e+000  5.7853800e+000  5.3896900e+000  5.1768400e+000  2.6922700e+000  2.8969000e-001  4.6817900e-001  2.0346145e-001  4.8512000e-001  2.1869806e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  4.0000000e+000  1.0000000e+000  1.9677400e+000  1.4114900e+000  2.4200000e-001  4.4519000e-002  8.9249300e-003  6.6627100e+000  5.8326200e+000  5.4358800e+000  5.2072100e+000  2.5702800e+000  2.9959300e-001  5.0092600e-001  2.3343727e-001  5.1714500e-001  2.4908891e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  5.0000000e+000  1.0000000e+000  1.9530500e+000  1.3889300e+000  2.3840000e-001  4.4767000e-002  9.3085900e-003  7.1428600e+000  5.8260600e+000  5.3253500e+000  5.0607100e+000  2.1011400e+000  3.2760200e-001  4.1280700e-001  1.5765214e-001  4.2811200e-001  1.6970772e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  6.0000000e+000  1.0000000e+000  1.8918800e+000  1.2561700e+000  2.2370000e-001  4.3731000e-002  9.4291100e-003  6.6666700e+000  5.6154300e+000  5.1153700e+000  4.8707700e+000  1.9587600e+000  3.2086700e-001  2.8803800e-001  7.6311311e-002  3.0725100e-001  8.6896229e-002
  2.0060000e+003  1.0000000e+000  3.0000000e+000  7.0000000e+000  1.0000000e+000  2.0509500e+000  1.5027900e+000  2.6290000e-001  5.0452000e-002  1.0700100e-002  6.9134300e+000  5.7162000e+000  5.2108900e+000  4.9567900e+000  1.9850400e+000  3.2427300e-001  3.2725400e-001  9.8660733e-002  3.4754800e-001  1.1137698e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  8.0000000e+000  1.0000000e+000  2.0051900e+000  1.4536300e+000  2.5130000e-001  4.7618000e-002  9.9718400e-003  6.9118800e+000  5.7844400e+000  5.2774200e+000  5.0200600e+000  1.9690100e+000  3.2428600e-001  3.4013800e-001  1.0664235e-001  3.6136800e-001  1.2048912e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  9.0000000e+000  1.0000000e+000  2.2213500e+000  1.8526100e+000  3.0840000e-001  5.6074000e-002  1.1279900e-002  7.1428600e+000  6.0071500e+000  5.4998800e+000  5.2288300e+000  2.2128600e+000  3.2612900e-001  3.7839700e-001  1.3222278e-001  3.9224100e-001  1.4217675e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.0000000e+001  1.0000000e+000  2.1732900e+000  1.7619700e+000  2.9520000e-001  5.3766000e-002  1.0791900e-002  7.4111600e+000  5.9687200e+000  5.4904600e+000  5.2301000e+000  2.1156100e+000  3.1944000e-001  3.9761300e-001  1.4613952e-001  4.1862400e-001  1.6217994e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.1000000e+001  1.0000000e+000  2.2360700e+000  1.8816500e+000  3.1250000e-001  5.7017000e-002  1.1557800e-002  7.3851400e+000  6.0212700e+000  5.4808200e+000  5.1998000e+000  2.0776500e+000  3.3318000e-001  3.4907700e-001  1.1236722e-001  3.7027400e-001  1.2655556e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.2000000e+001  1.0000000e+000  2.5941500e+000  2.5740100e+000  4.2060000e-001  7.3949000e-002  1.4210100e-002  7.1226800e+000  6.1198500e+000  5.6877000e+000  5.4404600e+000  2.5158400e+000  3.0488700e-001  4.5187700e-001  1.8934271e-001  4.6574000e-001  2.0131551e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.3000000e+001  1.0000000e+000  3.0405300e+000  3.7267900e+000  5.7780000e-001  9.5830000e-002  1.7311000e-002  7.1576600e+000  6.4499700e+000  6.0294300e+000  5.7773300e+000  2.5385600e+000  2.9862000e-001  4.8634900e-001  2.1982638e-001  5.0590700e-001  2.3818681e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.4000000e+001  1.0000000e+000  3.4025900e+000  4.9899300e+000  7.2360000e-001  1.1293700e-001  1.9390100e-002  8.0355500e+000  6.8959700e+000  6.4071100e+000  6.1088500e+000  2.6059400e+000  3.1627900e-001  5.1403700e-001  2.4604855e-001  5.2592400e-001  2.5778679e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.5000000e+001  1.0000000e+000  3.3702200e+000  5.1736300e+000  7.0990000e-001  1.0551300e-001  1.7413800e-002  8.6604400e+000  7.2878300e+000  6.7280800e+000  6.3848600e+000  2.4653200e+000  3.3226300e-001  4.5305000e-001  1.9034067e-001  4.7308600e-001  2.0781576e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.6000000e+001  1.0000000e+000  3.6773900e+000  6.6464700e+000  8.4520000e-001  1.1790100e-001  1.8678900e-002  9.0809900e+000  7.8637800e+000  7.1687300e+000  6.7267300e+000  2.5903800e+000  3.6841700e-001  5.0821300e-001  2.4040228e-001  5.2133300e-001  2.5321864e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.7000000e+001  1.0000000e+000  3.6274500e+000  6.4255500e+000  8.2240000e-001  1.1564000e-001  1.8402000e-002  9.4837500e+000  7.8131600e+000  7.1117300e+000  6.6851200e+000  2.3383100e+000  3.6290400e-001  4.6577100e-001  2.0134224e-001  4.8172800e-001  2.1560122e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.8000000e+001  1.0000000e+000  3.8214100e+000  6.9645600e+000  9.1270000e-001  1.3049200e-001  2.0935700e-002  9.0909100e+000  7.6307200e+000  6.9943000e+000  6.6026900e+000  2.4206400e+000  3.4948600e-001  4.7059800e-001  2.0560202e-001  4.9007800e-001  2.2326702e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  1.9000000e+001  1.0000000e+000  3.3728300e+000  5.5489400e+000  7.1100000e-001  1.0003900e-001  1.5986900e-002  9.0909100e+000  7.8044200e+000  7.1072300e+000  6.6688600e+000  2.5601800e+000  3.6849100e-001  4.7754800e-001  2.1181643e-001  4.9967400e-001  2.3225115e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  2.0000000e+001  1.0000000e+000  3.8479100e+000  7.5475000e+000  9.2540000e-001  1.2326200e-001  1.8477400e-002  9.5298900e+000  8.1559400e+000  7.5075800e+000  7.0769200e+000  2.6341000e+000  3.5413800e-001  5.1268400e-001  2.4473020e-001  5.3634100e-001  2.6831239e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  2.1000000e+001  1.0000000e+000  3.9020000e+000  7.4972700e+000  9.5160000e-001  1.3198700e-001  2.0534100e-002  9.4838100e+000  7.8786000e+000  7.2098000e+000  6.8075200e+000  2.4007800e+000  3.4882600e-001  4.1954000e-001  1.6289857e-001  4.3639500e-001  1.7642402e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  2.2000000e+001  1.0000000e+000  4.4800000e+000  1.0267600e+001  1.2544000e+000  1.6611500e-001  2.4496600e-002  1.0000000e+001  8.1852300e+000  7.5513900e+000  7.1559200e+000  2.6345400e+000  3.3702400e-001  4.6267400e-001  1.9863404e-001  4.7647900e-001  2.1085462e-001
  2.0060000e+003  1.0000000e+000  3.0000000e+000  2.3000000e+001  1.0000000e+000  4.3203700e+000  9.4990600e+000  1.1666000e+000  1.5484800e-001  2.2838800e-002  9.5299200e+000  8.1425200e+000  7.5338400e+000  7.1470100e+000  2.6070200e+000  3.3343600e-001  4.6858900e-001  2.0382373e-001  4.8985400e-001  2.2305959e-001
  2.0060000e+003  1.0000000e+000  4.0000000e+000  0.0000000e+000  1.0000000e+000  3.9919900e+000  7.8231200e+000  9.9600000e-001  1.3803800e-001  2.1396900e-002  8.7450400e+000  7.8545400e+000  7.2154000e+000  6.8226700e+000  2.2378400e+000  3.4415100e-001  4.2122400e-001  1.6422518e-001  4.4878900e-001  1.8672792e-001
  2.0060000e+003  1.0000000e+000  4.0000000e+000  1.0000000e+000  1.0000000e+000  3.6902000e+000  6.6648200e+000  8.5110000e-001  1.1944400e-001  1.8922200e-002  9.5350900e+000  7.8308300e+000  7.1255100e+000  6.7066200e+000  2.3051600e+000  3.5891400e-001  4.2121700e-001  1.6421979e-001  4.3745400e-001  1.7729228e-001
  2.0060000e+003  1.0000000e+000  4.0000000e+000  2.0000000e+000  1.0000000e+000  3.7881900e+000  6.9453200e+000  8.9690000e-001  1.2712400e-001  2.0266500e-002  9.5401700e+000  7.7436900e+000  7.0553200e+000  6.6524700e+000  2.1774200e+000  3.5324000e-001  3.8582100e-001  1.3751445e-001  4.0975100e-001  1.5530067e-001
  2.0060000e+003  1.0000000e+000  4.0000000e+000  3.0000000e+000  1.0000000e+000  3.5367800e+000  5.9028400e+000  7.8180000e-001  1.1288600e-001  1.8219800e-002  9.0909100e+000  7.5503200e+000  6.9255700e+000  6.5505300e+000  2.3177200e+000  3.4319700e-001  4.2863700e-001  1.7012923e-001  4.4977300e-001  1.8755916e-001
  2.0060000e+003  1.0000000e+000  4.0000000e+000  4.0000000e+000  1.0000000e+000  3.3573800e+000  5.2085800e+000  7.0450000e-001  1.0505700e-001  1.7667100e-002  9.4760100e+000  7.3933100e+000  6.7058800e+000  6.3147700e+000  2.0217100e+000  3.5736300e-001  3.9796100e-001  1.4639815e-001  4.1966800e-001  1.6299985e-001
